NOM_INTER|SIGNALI|LONGITUDE|LATITUDE
Colline, Boulevard de la    /      --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.370511|46.886922
D'Amours, Avenue    /      --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.314619|46.777736
Colline, Boulevard de la    /   Vinaigriers, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.372113|46.888735
Pomerol, Rue du    /   Saint-Émilion, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.321610|46.865744
Anick, Rue    /   Francine, Rue    /   Séguin, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.208303|46.888330
Église, Route de l'    /   Le Noblet, Rue    --   Québec||-71.293526|46.770448
Jourdain, Rue    /   Farinière, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.324965|46.853014
Sainte-Anne, Boulevard    /   112e, Rue    --   Québec|Aucun contrôle|-71.157701|46.874100
Sainte-Anne, Boulevard    /   109e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.157230|46.874792
Sainte-Anne, Boulevard    /   107e, Rue    --   Québec|Aucun contrôle|-71.156976|46.875221
Sainte-Anne, Boulevard    /   Saint-Grégoire, Côte    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.154491|46.878396
Sainte-Anne, Boulevard    /   105e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.156602|46.875852
Sainte-Anne, Boulevard    /   103e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.156030|46.876758
116e, Rue    /   Sainte-Anne, Voie service    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.159751|46.872890
Morency, Avenue    /   105e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.157074|46.876174
Morency, Avenue    /   113e, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.159449|46.874508
Henri-Talbot, Avenue    /   118e, Rue    --   Québec|Aucun contrôle|-71.161400|46.872815
Henri-Talbot, Avenue    /   117e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.161072|46.873196
Henri-Talbot, Avenue    /   116e, Rue    --   Québec|Aucun contrôle|-71.160754|46.873541
Henri-Talbot, Avenue    /   111e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.158821|46.875100
Henri-Talbot, Avenue    /   105e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.157192|46.876244
Saint-Grégoire, Avenue    /   102e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.155940|46.877172
Saint-Grégoire, Avenue    /   Monseigneur-Marc-Leclerc, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.155423|46.877660
Français, Boulevard des    /   Coteau, Boulevard du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.162677|46.875195
Laplante, Rue    /   Castille, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.159605|46.880010
François-Xavier, Boulevard    /   Parc-Roy, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.161187|46.875277
Capucins, Boulevard des ( Côté Ouest )   /   Daishowa, Voie service    --   Québec|Aucun contrôle|-71.218040|46.822905
Wilfrid-Hamel, Boulevard    /   Fleur-de-Lys, Rue    --   Québec|Signaux lum. + Phase de piéton + Décompte num. + Signal sonore + Phase de virage à ga.|-71.248855|46.820198
Armand-Paris, Boulevard    /   Ardouin, Rue    --   Québec|Signaux lumineux|-71.184573|46.883355
Magella-Laforest, Boulevard    /   Lajoie, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.155673|46.880458
Massabielle, Rue de    /   Boulet, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.153964|46.882639
Maurice-Champagne, Rue    /   Terrasse-Cadieux, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.154460|46.881646
Toussaint, Rue    /   Terrasse-Cadieux, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.155224|46.881298
Saint-Raphaël, Rue    /   Boulet, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.157214|46.881999
Saint-Grégoire, Côte    /   Castille, Rue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.159058|46.880059
Terrasse-Cadieux, Rue de la    /   Courville, Côte de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.157835|46.880141
Terrasse-Cadieux, Rue de la    /   Prince-George, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.151932|46.883325
Courville, Côte de    /   Boulet, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.158213|46.881803
Menuet, Rue du    /   Berline, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.163263|46.883199
Hautes-Terres, Rue des    /      --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.210965|46.953582
Vaubert, Rue    /   Boisfort, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.176310|46.896123
Bertrand, Rue    /   Boiselle, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.190202|46.905351
Bertrand, Rue    /   Sainte-Thérèse, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.190346|46.906422
Toussaint-Giroux, Rue    /   Boiselle, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.192181|46.902011
Sablonnières, Avenue des    /      --   Québec|Non déterminé|-71.174579|46.911997
Trois-Saults, Rue des    /   Gouffre, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.182474|46.919308
Trois-Saults, Rue des    /      --   Québec|Arrêts obligatoires sur toutes les approches|-71.188760|46.920123
Trois-Saults, Rue des    /   Torrent, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.186811|46.919611
Trois-Saults, Rue des    /      --   Québec|Non déterminé|-71.190304|46.920796
Andes, Rue des    /   Oural, Rue de l'    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.165827|46.875634
103e, Rue    /   Ruel, Avenue    --   Québec|Aucun contrôle|-71.157180|46.877531
122e, Rue    /      --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.163618|46.870520
121e, Rue    /   122e, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.162876|46.871242
Ruel, Avenue    /   116e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.161285|46.873891
Ruel, Avenue    /   111e, Rue    --   Québec|Aucun contrôle|-71.159529|46.875596
Ruel, Avenue    /   109e, Rue    --   Québec|Aucun contrôle|-71.158997|46.876070
Ruel, Avenue    /   107e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.158583|46.876408
Ruel, Avenue    /   105e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.158070|46.876848
Morency, Avenue    /   110e, Rue    --   Québec|Aucun contrôle|-71.158396|46.875248
Morency, Avenue    /   108e, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.157995|46.875524
Morency, Avenue    /   106e, Rue    --   Québec|Aucun contrôle|-71.157465|46.875900
Garon, Avenue    /      --   Québec|Aucun contrôle|-71.264266|46.851900
De Prouville, Rue    /   Vaujours, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.170292|46.896177
De Prouville, Rue    /   Boisfort, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.171864|46.897834
Boisfort, Rue    /   Pellegrin, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.172594|46.897730
Lac, Boulevard du ( Côté Ouest )   /   Tour-du-Lac, Chemin du    --   Lac Beauport||-71.299498|46.942206
Licorne, Rue de la    /   Pellegrin, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.173224|46.899036
Boisfort, Rue    /   Pénombre, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.174386|46.896350
Francis-Byrne, Rue    /   5e Ouest, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.266652|46.844864
Courcival, Rue    /   Chabrillan, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.172251|46.895663
Boisfort, Rue    /   Rouvière, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.175376|46.896164
Pénombre, Rue de la    /   La Capellière, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.173457|46.894743
Pénombre, Rue de la    /   Brunante, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.170556|46.888854
Jean-XXIII, Rue    /   Saint-Exupéry, Rue    /   Tunis, Rue de    --   Québec|Arrêts obligatoires sur toutes les approches|-71.169059|46.884678
Jean-XXIII, Rue    /   Quatre-Temps, Rue des    --   Québec|Arrêts obligatoires sur toutes les approches|-71.169941|46.890841
Quatre-Temps, Rue des    /   Brunante, Rue de la    --   Québec|Arrêts obligatoires sur toutes les approches|-71.170820|46.890768
Royale, Avenue    /   Montmorency, Rue    --   Boischâtel||-71.146358|46.893048
Calandre, Rue de la    /   Solstice, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.172257|46.894124
La Capellière, Rue    /   Courcival, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.171622|46.894848
Blancardin, Rue    /   Nérac, Rue de    --   Québec|Arrêts obligatoires sur toutes les approches|-71.168788|46.889540
Cholet, Rue de    /   Blancardin, Rue    --   Québec|Aucun contrôle|-71.169037|46.891560
Blancardin, Rue    /   Canadel, Rue de    --   Québec|Arrêts obligatoires sur toutes les approches|-71.168977|46.890919
Tunis, Rue de    /   Villanelle, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.168122|46.884737
Saint-Exupéry, Rue    /   Péloquin, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.170026|46.884623
Charlebois, Rue    /   Georges-Dor, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.171528|46.887238
Sauvageau, Rue    /   Armand, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.169911|46.883944
Clichy, Rue de    /   Rocheron, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.166895|46.895350
Royale, Avenue    /   Saint-Émile, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.175679|46.871609
Royale, Avenue    /   Cockburn, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.173000|46.873446
Traverse-de-Laval, Chemin    /   Savane, Chemin de la    --   Lac Beauport||-71.253625|46.962502
Azur, Côte d'    /   Duc-de-Milan, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.174007|46.867152
Français, Boulevard des    /   Parc-Roy, Rue du    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.162155|46.875697
François-Arteau, Rue    /   Montplaisant, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.300135|46.782705
Christian, Rue    /   Belles-Neiges, Rue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.177622|46.866201
Christian, Rue    /   Duc-de-Guise, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.175931|46.866338
Terrasse-Orléans, Rue de la    /   Réjeanne, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.175615|46.870770
Terrasse-Orléans, Rue de la    /   Duc-de-Guise, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.175160|46.868968
Belle-Rive, Rue de la    /   Christian, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.178405|46.866165
Clemenceau, Rue ( Côté Nord )   /   Maxi (Clemenceau), Stationnement    --   Québec|Signaux lumineux + phase pour piétons avec décompte numérique|-71.198165|46.873795
René-Lévesque Ouest, Boulevard    /   Madeleine-De Verchères, Avenue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.257287|46.786682
Gérard-Delage, Rue    /   André-Grenier, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.193408|46.864610
Gabriel-Lalemant, Rue    /   René-Goupil, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.370390|46.852228
Saint-Jean, Rue    /   Zouaves, Rue des    --   Québec|Aucun contrôle|-71.219950|46.810084
Bar-le-Duc, Rue de    /   Antoine-Du Verdier, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.306414|46.767467
Quatre-Bourgeois, Chemin des ( Côté Nord )   /   Aut.73 Nord, Aut. Henri IV Nord, Bretelle    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.302054|46.772749
Gaboury, Rue    /      --   Saint-Augustin-de-Desmaures|Arrêts obligatoires sur la rue est-ouest|-71.387899|46.745969
Raymond, Boulevard    /   Bertrand, Rue    /   Jack-Monoloy, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.190472|46.895217
La Mariouche, Rue    /   Jack-Monoloy, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.191652|46.895135
La Mariouche, Rue    /   Gros-Pierre, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.191743|46.895987
Anick, Rue    /   Laurelou, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.191552|46.892900
Tronquet, Rue    /   Piraube, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.190272|46.883706
Tronquet, Rue    /   Gabrielle-D'Anneville, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.190680|46.887714
Gabrielle-D'Anneville, Rue    /   Borée, Rue    /   Piraube, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.186685|46.885616
Piraube, Rue    /   Jeanne-Badeau, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.189291|46.883827
Licorne, Rue de la    /   Duportail, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.171084|46.899649
Cénacle, Avenue du    /   Deauville, Rue de    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.183669|46.872048
Cénacle, Avenue du    /   Diane, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.182438|46.872118
Cénacle, Avenue du    /   Armand-Buteau, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.179663|46.872480
Roselière, Avenue de la    /   Dubé, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.289378|46.817756
Marais, Rue du    /   Roselière, Avenue de la    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.290436|46.816474
Trudelle, Avenue    /   Paul-Comtois, Avenue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.272661|46.852415
Savio, Rue    /   Madone, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.176929|46.873664
Savio, Rue    /   Saint-Émile, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.175853|46.873680
Rte. 368, Île d'Orléans, S. 325 Est, Bretelle    /   Rte. 368, Île d'Orléans, Bretelle    --   Québec|Non déterminé|-71.147101|46.881011
Savio, Rue    /   Belhumeur, Place    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.177691|46.873658
Orléans, Rue d'    /   Éducation, Avenue de l'    --   Québec|Arrêts obligatoires sur toutes les approches|-71.191898|46.869214
Langevin, Rue    /   Perrier, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.189453|46.867379
Fossambault, Route de ( Côté Est )   /   Rte. 367, de Fossambault, S. 295, Bretelle    --   Saint-Augustin-de-Desmaures|Aucun contrôle|-71.474506|46.756424
Nativité, Rue de la    /   Allaire, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.186346|46.868146
Nativité, Rue de la    /   Abbé-Ruelland, Rue de l'    --   Québec|Arrêts obligatoires sur toutes les approches|-71.185475|46.868197
Abbé-Ruelland, Rue de l'    /   Tangaras, Avenue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.185616|46.869519
Carmichaël, Rue    /   Tangaras, Avenue des    --   Québec|Arrêts obligatoires sur toutes les approches|-71.184739|46.869565
Carmichaël, Rue    /   Sternes, Avenue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.184810|46.870233
Merles, Rue des    /   Nativité, Rue de la    --   Québec|Aucun contrôle|-71.183315|46.868301
Magnan, Avenue    /   Lajeunesse, Rue    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.245813|46.851839
Merles, Rue des    /   Sizerins, Avenue des    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.183477|46.870662
Christian, Rue    /   Migration, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.173950|46.866458
Avenir, Rue de l' ( Côté Est )   /   Perrier, Rue    --   Québec|Arrêts obligatoires sur toutes les approches|-71.188198|46.867443
Chutes, Boulevard des    /   Belle-Rive, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.178567|46.867957
Francheville, Rue    /   Azur, Côte d'    --   Québec|Arrêts obligatoires sur la rue est-ouest|-71.171823|46.867261
Éducation, Avenue de l'    /   Avenir, Rue de l'    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.188606|46.869369
Chutes, Boulevard des    /   Réjeanne, Rue    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.176208|46.869613
Menuet, Rue du    /   Villanelle, Rue de la    --   Québec|Arrêts obligatoires sur la rue sud-nord|-71.167566|46.881983
Bordages, Rue des    /   Orpin, Rue de l'    --   Québec|Arrêts obligatoires sur toutes les approches|-71.167355|46.879297
Bordages, Rue des    /   Cotillon, Rue du    --   Québec|Arrêts obligatoires sur toutes les approches|-71.167519|46.880579
Saint-Exupéry, Rue    /   Chicorée, Rue de la    --   Québec|Arrêts obligatoires sur toutes les approches|-71.171063|46.877660
